chr pos between within.both pubescens formosa
Chr_06 26900000 0.138566094 0.104954717 0.099948049 0.109961385
Chr_06 26950000 0.1388852712 0.1073340425 0.100846463 0.113821622
Chr_06 27000000 0.15110414 0.1117056765 0.095397983 0.12801337
Chr_06 27050000 0.1174964996 0.0949511155 0.080534902 0.109367329
Chr_06 27100000 0.108115234 0.090817661 0.080606694 0.101028628
Chr_06 27150000 0.1269753596 0.098388323 0.087465187 0.109311459
Chr_06 27200000 0.1340841188 0.104969577 0.09129394 0.118645214
Chr_06 27250000 0.133615416 0.1035693505 0.094926733 0.112211968
Chr_06 27300000 0.135912238 0.1036210375 0.099990086 0.107251989
Chr_06 27350000 0.1289509104 0.0997030175 0.092061928 0.107344107
Chr_06 27400000 0.1265638924 0.091611695 0.086793291 0.096430099
Chr_06 27450000 0.142322678 0.0917003425 0.086628403 0.096772282
Chr_06 27500000 0.1584717272 0.1005399205 0.088641414 0.112438427
Chr_06 27550000 0.1529307804 0.1033014265 0.094685256 0.111917597
Chr_06 27600000 0.1328157612 0.101838862 0.095306025 0.108371699
Chr_06 27650000 0.1151283976 0.0962871935 0.089357565 0.103216822
Chr_06 27700000 0.1110358556 0.0971318535 0.088455513 0.105808194
Chr_06 27750000 0.1265276544 0.1029988735 0.092751849 0.113245898
Chr_06 27800000 0.1577108744 0.1053823175 0.092350584 0.118414051
Chr_06 27850000 0.1915203916 0.1034703175 0.087792627 0.119148008
Chr_06 27900000 0.1595710416 0.097298263 0.085654244 0.108942282
Chr_06 27950000 0.1281574236 0.095238874 0.087218888 0.10325886
Chr_06 28000000 0.1166237464 0.0936890895 0.087187813 0.100190366
Chr_06 28050000 0.1134719364 0.084987635 0.075789011 0.094186259
Chr_06 28100000 0.1223800516 0.0882110815 0.081931131 0.094491032
Chr_06 28150000 0.1414647436 0.097602988 0.096693506 0.09851247
Chr_06 28200000 0.1745844292 0.102906985 0.095540984 0.110272986
Chr_06 28250000 0.1736049952 0.105866476 0.101584649 0.110148303
Chr_06 28300000 0.1473103472 0.108181959 0.102372535 0.113991383
Chr_06 28350000 0.1304141772 0.1086982435 0.09633547 0.121061017
Chr_06 28400000 0.130838186 0.103611953 0.092006321 0.115217585
Chr_06 28450000 0.121146922 0.106665572 0.094121236 0.119209908
Chr_06 28500000 0.1194307276 0.106382807 0.101010232 0.111755382
Chr_06 28550000 0.1123694536 0.0982463705 0.094621535 0.101871206
Chr_06 28600000 0.111495312 0.0856479985 0.069796234 0.101499763
Chr_06 28650000 0.1120756076 0.09076206 0.078889174 0.102634946
Chr_06 28700000 0.1072020216 0.097046306 0.091464535 0.102628077
Chr_06 28750000 0.120127192 0.102661647 0.09206861 0.113254684
Chr_06 28800000 0.12759728 0.1026859545 0.087541872 0.117830037
Chr_06 28850000 0.1480254964 0.1063485375 0.095718437 0.116978638
Chr_06 28900000 0.1537858636 0.1020463735 0.099830386 0.104262361
Chr_06 28950000 0.14795704 0.10611209 0.100994385 0.111229795
Chr_06 29000000 0.1548236 0.1086993335 0.093701316 0.123697351
Chr_06 29050000 0.1626072408 0.111716092 0.092291304 0.13114088
Chr_06 29100000 0.12084222 0.1004793165 0.090020434 0.110938199
Chr_06 29150000 0.1201761024 0.1039789765 0.086658775 0.121299178
Chr_06 29200000 0.1255841844 0.112510131 0.095969454 0.129050808
Chr_06 29250000 0.117442644 0.1009257795 0.094654956 0.107196603
Chr_06 29300000 0.10931807 0.09464184 0.086661331 0.102622349
Chr_06 29350000 0.1507003524 0.125406593 0.12587182 0.124941366
Chr_06 29400000 0.1636185312 0.1152815635 0.114165735 0.116397392
Chr_06 29450000 0.1671101388 0.1089736085 0.105034217 0.112913
Chr_06 29500000 0.1434827124 0.1050937025 0.092536458 0.117650947
Chr_06 29550000 0.130489812 0.1059482815 0.089137499 0.122759064
Chr_06 29600000 0.158190142 0.1044420535 0.091286575 0.117597532
Chr_06 29650000 0.1852414628 0.1018511585 0.087116917 0.1165854
Chr_06 29700000 0.20187317 0.1116524935 0.09358511 0.129719877
Chr_06 29750000 0.2235465336 0.133455224 0.120103221 0.146807227
Chr_06 29800000 0.2232656992 0.1303338875 0.115699056 0.144968719
Chr_06 29850000 0.1267462104 0.094809061 0.083844915 0.105773207
Chr_06 29900000 0.1481243704 0.1111572875 0.092635572 0.129679003
Chr_06 29950000 0.1561129968 0.1141665985 0.092599618 0.135733579
Chr_06 30000000 0.149914844 0.1059684815 0.092800501 0.119136462
Chr_06 30050000 0.1303157156 0.10167378 0.092971437 0.110376123
Chr_06 30100000 0.1169502344 0.099296359 0.089408847 0.109183871
Chr_06 30150000 0.126127986 0.106739344 0.098903776 0.114574912
Chr_06 30200000 0.1597127608 0.1191069265 0.120186489 0.118027364
Chr_06 30250000 0.1614721112 0.1009047335 0.084941124 0.116868343
Chr_06 30300000 0.1763413884 0.1027010145 0.085018211 0.120383818
Chr_06 30350000 0.1759184744 0.0956052425 0.082682993 0.108527492
Chr_06 30400000 0.1655522412 0.092352326 0.079739867 0.104964785
Chr_07 50000 0.1583711368 0.10278326 0.091779109 0.113787411
Chr_07 100000 0.1639480804 0.106824066 0.095310249 0.118337883
Chr_07 150000 0.1572268352 0.1131118475 0.094149129 0.132074566
Chr_07 200000 0.1364625612 0.1126948 0.099359504 0.126030096
Chr_07 250000 0.1255801212 0.1082956375 0.09495526 0.121636015
Chr_07 300000 0.1303015464 0.1087239555 0.097095235 0.120352676
Chr_07 350000 0.1424828792 0.1157033805 0.106389438 0.125017323
Chr_07 400000 0.1347194328 0.106151159 0.099686682 0.112615636
Chr_07 450000 0.1413598168 0.104346487 0.096647615 0.112045359
Chr_07 500000 0.1385748608 0.1066216565 0.093019706 0.120223607
Chr_07 550000 0.123516628 0.104101902 0.089289007 0.118914797
Chr_07 600000 0.1327919644 0.1054848875 0.090627963 0.120341812
Chr_07 650000 0.1415780188 0.1095544465 0.093422651 0.125686242
Chr_07 700000 0.1348730236 0.1056893035 0.088444413 0.122934194
Chr_07 750000 0.13770501 0.1054682355 0.086143905 0.124792566
Chr_07 800000 0.1327529924 0.112227434 0.096488923 0.127965945
Chr_07 850000 0.1305280856 0.1111182235 0.099940039 0.122296408
Chr_07 900000 0.1385936752 0.107103443 0.098547561 0.115659325
Chr_07 950000 0.1352150612 0.1092363565 0.099545838 0.118926875
Chr_07 1000000 0.131601704 0.115041889 0.101814786 0.128268992
Chr_07 1050000 0.1372602612 0.1123968735 0.094205238 0.130588509
Chr_07 1100000 0.1256104204 0.1033634435 0.087060374 0.119666513
Chr_07 1150000 0.1153379236 0.0968806205 0.083635163 0.110126078
Chr_07 1200000 0.1354631528 0.0994457265 0.083302526 0.115588927
Chr_07 1250000 0.1563285748 0.1038616695 0.088545885 0.119177454
Chr_07 1300000 0.146202952 0.1040989975 0.090924093 0.117273902
Chr_07 1350000 0.1234803412 0.101495018 0.085372003 0.117618033
Chr_07 1400000 0.122068386 0.101010582 0.08522585 0.116795314
Chr_07 1450000 0.1297144916 0.1060255485 0.089747272 0.122303825
Chr_07 1500000 0.1247311188 0.105530143 0.088772138 0.122288148
Chr_07 1550000 0.1227469096 0.105678402 0.089427533 0.121929271
Chr_07 1600000 0.135178 0.1109172305 0.095288574 0.126545887
Chr_07 1650000 0.1373781148 0.1067044595 0.090440585 0.122968334
Chr_07 1700000 0.13934476 0.1016414955 0.088748817 0.114534174
Chr_07 1750000 0.1494168568 0.1038162665 0.088566624 0.119065909
Chr_07 1800000 0.1325117584 0.1007308015 0.085096369 0.116365234
Chr_07 1850000 0.1178113312 0.0977569765 0.085162002 0.110351951
Chr_07 1900000 0.1430934664 0.1017175735 0.086039247 0.1173959
Chr_07 1950000 0.1329664968 0.0962846635 0.080410205 0.112159122
Chr_07 2000000 0.1127812248 0.089304373 0.077346506 0.10126224
Chr_07 2050000 0.1222534284 0.091256164 0.081828736 0.100683592
Chr_07 2100000 0.1387918116 0.1050634285 0.089868892 0.120257965
Chr_07 2150000 0.1451043344 0.1104821495 0.093892169 0.12707213
Chr_07 2200000 0.1657738456 0.1117303225 0.100662159 0.122798486
Chr_07 2250000 0.1729304784 0.1159194195 0.107593433 0.124245406
Chr_07 2300000 0.155844216 0.1145558035 0.103904611 0.125206996
Chr_07 2350000 0.1406242044 0.1012704845 0.088866336 0.113674633
Chr_07 2400000 0.1325533008 0.0961923125 0.081332272 0.111052353
Chr_07 2450000 0.1254582496 0.0934112375 0.081398305 0.10542417
Chr_07 2500000 0.1443836592 0.095854516 0.086377195 0.105331837
Chr_07 2550000 0.1608645544 0.1023412705 0.091556239 0.113126302
Chr_07 2600000 0.1730431768 0.104478923 0.090175652 0.118782194
Chr_07 2650000 0.1855503172 0.105841993 0.087226125 0.124457861
Chr_07 2700000 0.1603245244 0.106218502 0.085614221 0.126822783
Chr_07 2750000 0.1624538556 0.107471265 0.08633823 0.1286043
Chr_07 2800000 0.1576212212 0.1042851815 0.084397005 0.124173358
Chr_07 2850000 0.1812902196 0.1059051975 0.089578159 0.122232236
Chr_07 2900000 0.1724701104 0.102897181 0.085506726 0.120287636
Chr_07 2950000 0.152904514 0.1071732825 0.08391922 0.130427345
Chr_07 3000000 0.1627236132 0.1133141785 0.089392155 0.137236202
Chr_07 3050000 0.1809432488 0.1057913245 0.087554533 0.124028116
Chr_07 3100000 0.1924175968 0.1033475325 0.09261865 0.114076415
Chr_07 3150000 0.1950113492 0.1025918515 0.090698826 0.114484877
Chr_07 3200000 0.2814973132 0.107156526 0.086143867 0.128169185
Chr_07 3250000 0.2776093604 0.1128695615 0.09126982 0.134469303
Chr_07 3300000 0.2161511376 0.114333038 0.097733471 0.130932605
Chr_07 3350000 0.1670472996 0.110670877 0.10072945 0.120612304
Chr_07 3400000 0.1807993796 0.111915244 0.099439614 0.124390874
Chr_07 3450000 0.1720027672 0.1029520595 0.081631836 0.124272283
Chr_07 3500000 0.1713831904 0.1025978 0.083447848 0.121747752
Chr_07 3550000 0.1863588948 0.1096443655 0.100885077 0.118403654
Chr_07 3600000 0.1745771948 0.1165462265 0.105505569 0.127586884
Chr_07 3650000 0.1572927992 0.1116285445 0.097861442 0.125395647
Chr_07 3700000 0.1632752256 0.1080610775 0.102552812 0.113569343
Chr_07 3750000 0.1484588696 0.102717218 0.096011376 0.10942306
Chr_07 3800000 0.1288871104 0.0970260565 0.083525258 0.110526855
Chr_07 3850000 0.127909846 0.0983396425 0.083703061 0.112976224
Chr_07 3900000 0.131636054 0.1015965545 0.087757239 0.11543587
Chr_07 3950000 0.140371812 0.1077457585 0.090476538 0.125014979
Chr_07 4000000 0.1329368684 0.1100343105 0.089402483 0.130666138
Chr_07 4050000 0.1090415224 0.0947104905 0.080017738 0.109403243
Chr_07 4100000 0.119486132 0.093873619 0.079904547 0.107842691
Chr_07 4150000 0.1345756908 0.1010731905 0.084987166 0.117159215
Chr_07 4200000 0.1370105496 0.103961167 0.088192557 0.119729777
Chr_07 4250000 0.1380425396 0.1044358945 0.089247361 0.119624428
Chr_07 4300000 0.1563319388 0.113811288 0.092047736 0.13557484
Chr_07 4350000 0.1604227908 0.1135824745 0.089890207 0.137274742
Chr_07 4400000 0.1356465844 0.106400994 0.087877962 0.124924026
Chr_07 4450000 0.1339551596 0.1062057985 0.087288568 0.125123029
Chr_07 4500000 0.1384988564 0.1008527875 0.079987906 0.121717669
Chr_07 4550000 0.1473978968 0.1060753845 0.08575468 0.126396089
Chr_07 4600000 0.1227739612 0.0942678835 0.081652049 0.106883718
Chr_07 4650000 0.1138077384 0.0900500935 0.07932564 0.100774547
Chr_07 4700000 0.1358892256 0.1017981115 0.086813723 0.1167825
Chr_07 4750000 0.165131372 0.1031087645 0.086701181 0.119516348
Chr_07 4800000 0.17376378 0.10529277 0.087709139 0.122876401
Chr_07 4850000 0.1465685992 0.102186616 0.084551378 0.119821854
Chr_07 4900000 0.1469759816 0.106749655 0.088001505 0.125497805
Chr_07 4950000 0.1410594236 0.100862161 0.087449716 0.114274606
Chr_07 5000000 0.1229145552 0.08637454 0.080199358 0.092549722
Chr_07 5050000 0.1122316588 0.0897415885 0.082582731 0.096900446
Chr_07 5100000 0.122166566 0.1059696895 0.09106922 0.120870159
Chr_07 5150000 0.12489773 0.106349198 0.086817458 0.125880938
Chr_07 5200000 0.1105276688 0.0963521135 0.082626509 0.110077718
Chr_07 5250000 0.1078463712 0.0922652585 0.08297817 0.101552347
Chr_07 5300000 0.1265873512 0.1030561655 0.088209936 0.117902395
Chr_07 5350000 0.1326715492 0.1145241625 0.104200954 0.124847371
Chr_07 5400000 0.1296515088 0.110034815 0.100129346 0.119940284
Chr_07 5450000 0.114968784 0.095359164 0.086770714 0.103947614
Chr_07 5500000 0.1195434384 0.096275384 0.086705311 0.105845457
Chr_07 5550000 0.1366788548 0.109727601 0.092205799 0.127249403
Chr_07 5600000 0.1262580664 0.1088064305 0.098038842 0.119574019
Chr_07 5650000 0.1209596376 0.1086523455 0.10370898 0.113595711
Chr_07 5700000 0.1243327664 0.112361986 0.104669832 0.12005414
Chr_07 5750000 0.1258434436 0.1105052265 0.094755883 0.12625457
Chr_07 5800000 0.12232363 0.106458989 0.090631579 0.122286399
Chr_07 5850000 0.1226903608 0.10225787 0.088377891 0.116137849
Chr_07 5900000 0.1232846712 0.1024037855 0.087750962 0.117056609
Chr_07 5950000 0.1288275012 0.1045015185 0.089730695 0.119272342
Chr_07 6000000 0.1275596996 0.1061618985 0.088074435 0.124249362
Chr_07 6050000 0.119171678 0.1073376955 0.084449689 0.130225702
Chr_07 6100000 0.1135739572 0.1047761345 0.087374292 0.122177977
Chr_07 6150000 0.1143106852 0.098909485 0.085974988 0.111843982
Chr_07 6200000 0.1185785448 0.093933934 0.081250687 0.106617181
Chr_07 6250000 0.108252794 0.100762143 0.084180346 0.11734394
Chr_07 6300000 0.0977416364 0.0936637875 0.077661576 0.109665999
Chr_07 6350000 0.1142960344 0.103808824 0.082972732 0.124644916
Chr_07 6400000 0.1275909072 0.1092996235 0.086869868 0.131729379
Chr_07 6450000 0.1024024444 0.087513029 0.078540054 0.096486004
Chr_07 6500000 0.1125467068 0.087926695 0.080355043 0.095498347
Chr_07 6550000 0.159918602 0.110245556 0.089563336 0.130927776
Chr_07 6600000 0.1770085796 0.1110532945 0.089727217 0.132379372
Chr_07 6650000 0.1619333524 0.1096342825 0.088583194 0.130685371
Chr_07 6700000 0.1078463064 0.0965672515 0.076580911 0.116553592
Chr_07 6750000 0.106535426 0.0975650705 0.080461333 0.114668808
Chr_07 6800000 0.123510308 0.109521378 0.094539263 0.124503493
Chr_07 6850000 0.1259460024 0.10464041 0.089406805 0.119874015
Chr_07 6900000 0.1320331432 0.1117962315 0.095658867 0.127933596
Chr_07 6950000 0.1347450396 0.1173792255 0.100000042 0.134758409
Chr_07 7000000 0.1290481956 0.1143393105 0.089590682 0.139087939
Chr_07 7050000 0.1257832512 0.114145466 0.084711874 0.143579058
Chr_07 7100000 0.1332477764 0.110210223 0.090056029 0.130364417
Chr_07 7150000 0.1358760704 0.1098340985 0.090904615 0.128763582
Chr_07 7200000 0.1308289592 0.110817446 0.091783018 0.129851874
Chr_07 7250000 0.1120974164 0.1056059865 0.088169771 0.123042202
Chr_07 7300000 0.1140214724 0.1064410865 0.085487062 0.127395111
Chr_07 7350000 0.1211487024 0.1132408855 0.091035721 0.13544605
Chr_07 7400000 0.105741036 0.102871629 0.093501855 0.112241403
Chr_07 7450000 0.0813095852 0.077498767 0.06490657 0.090090964
Chr_07 7500000 0.085619864 0.08113237 0.065377287 0.096887453
Chr_07 7550000 0.1259070324 0.1153110875 0.091296487 0.139325688
Chr_07 7600000 0.1297617128 0.1025645055 0.081991334 0.123137677
Chr_07 7650000 0.1299410912 0.103799527 0.086258427 0.121340627
Chr_07 7700000 0.1229032628 0.1086812655 0.089644271 0.12771826
Chr_07 7750000 0.1205439108 0.111930175 0.088475246 0.135385104
Chr_07 7800000 0.1173421436 0.107170272 0.086947791 0.127392753
Chr_07 7850000 0.1224984508 0.107865496 0.08808486 0.127646132
Chr_07 7900000 0.1363601964 0.1082343865 0.087451247 0.129017526
Chr_07 7950000 0.1494883732 0.1069262975 0.088560342 0.125292253
Chr_07 8000000 0.1480083348 0.109354687 0.090763955 0.127945419
Chr_07 8050000 0.1271573696 0.1049898785 0.086799487 0.12318027
Chr_07 8100000 0.1326193632 0.10620071 0.086661818 0.125739602
Chr_07 8150000 0.1423276692 0.1103691805 0.087607529 0.133130832
Chr_07 8200000 0.1627463672 0.114000861 0.093989949 0.134011773
Chr_07 8250000 0.182716788 0.1153022525 0.096872122 0.133732383
Chr_07 8300000 0.1727563416 0.1128126975 0.091508575 0.13411682
Chr_07 8350000 0.1854733968 0.11209233 0.091424727 0.132759933
Chr_07 8400000 0.2009088052 0.10542017 0.086749718 0.124090622
Chr_07 8450000 0.1797242724 0.0993251245 0.075837419 0.12281283
Chr_07 8500000 0.1512763304 0.095131387 0.071252116 0.119010658
Chr_07 8550000 0.096498458 0.084548039 0.076052786 0.093043292
Chr_07 8600000 0.117459492 0.0942542925 0.082329819 0.106178766
Chr_07 8650000 0.1519425504 0.1027870285 0.08080938 0.124764677
Chr_07 8700000 0.1631996432 0.1120700765 0.083582889 0.140557264
Chr_07 8750000 0.1363294524 0.110487805 0.08922787 0.13174774
Chr_07 8800000 0.1326842876 0.101620084 0.088888285 0.114351883
Chr_07 8850000 0.1026920024 0.08387107 0.080467011 0.087275129
Chr_07 8900000 0.1219041288 0.10392576 0.105309533 0.102541987
Chr_07 8950000 0.1548152368 0.1130882595 0.084250029 0.14192649
Chr_07 9000000 0.104842246 0.0886825245 0.078956405 0.098408644
Chr_07 9050000 0.1008559668 0.0873572985 0.0782361 0.096478497
Chr_07 9100000 0.1472428376 0.1074936115 0.082690542 0.132296681
Chr_07 9150000 0.1849392416 0.131807423 0.106367293 0.157247553
Chr_07 9200000 0.1696427896 0.124196348 0.104363974 0.144028722
Chr_07 9250000 0.16348832 0.119805548 0.099901935 0.139709161
Chr_07 9300000 0.1444206424 0.118696014 0.108399024 0.128993004
Chr_07 9350000 0.1253961912 0.1088512665 0.097865956 0.119836577
Chr_07 9400000 0.1210512464 0.10338332 0.077982416 0.128784224
Chr_07 9450000 0.1309783144 0.115371041 0.090825407 0.139916675
Chr_07 9500000 0.1342223796 0.1140762925 0.09433143 0.133821155
Chr_07 9550000 0.1381443968 0.1174211665 0.110820542 0.124021791
Chr_07 9600000 0.1392634308 0.113212755 0.107737582 0.118687928
Chr_07 9650000 0.1274386716 0.0964648435 0.085213897 0.10771579
Chr_07 9700000 0.1057319472 0.081633119 0.067843383 0.095422855
Chr_07 9750000 0.1158124252 0.0837389145 0.071412899 0.09606493
Chr_07 9800000 0.1555929928 0.104192179 0.087365774 0.121018584
Chr_07 9850000 0.1651613416 0.113665298 0.091994864 0.135335732
Chr_07 9900000 0.1972543608 0.1169916285 0.096978353 0.137004904
Chr_07 9950000 0.1744735976 0.1064849405 0.092798285 0.120171596
Chr_07 10000000 0.1092857872 0.095781534 0.086443442 0.105119626
Chr_07 10050000 0.099751256 0.0922573485 0.086868441 0.097646256
Chr_07 10100000 0.1035118888 0.095438702 0.09104319 0.099834214
Chr_07 10150000 0.1256785568 0.11653145 0.106959293 0.126103607
Chr_07 10200000 0.125400278 0.1124831365 0.10738281 0.117583463
Chr_07 10250000 0.1130825808 0.094429779 0.097142366 0.091717192
Chr_07 10300000 0.1081578584 0.094527743 0.088893519 0.100161967
Chr_07 10350000 0.1533337516 0.1065202025 0.086301334 0.126739071
Chr_07 10400000 0.222845598 0.1047300955 0.087767717 0.121692474
Chr_07 10450000 0.1467299456 0.0914717935 0.088824171 0.094119416
Chr_07 10500000 0.123276414 0.099880827 0.093818635 0.105943019
Chr_07 10550000 0.1483010268 0.11744509 0.111317318 0.123572862
Chr_07 10600000 0.1412246144 0.1154966335 0.107910332 0.123082935
Chr_07 10650000 0.1235723864 0.1023575415 0.091001834 0.113713249
Chr_07 10700000 0.129395288 0.104662139 0.09429467 0.115029608
Chr_07 10750000 0.1493852288 0.1118700585 0.092425001 0.131315116
Chr_07 10800000 0.16387892 0.118379538 0.096223318 0.140535758
Chr_07 10850000 0.1775979264 0.114794718 0.097561501 0.132027935
Chr_07 10900000 0.1686449176 0.095906179 0.086475884 0.105336474
Chr_07 10950000 0.1704078684 0.1040457075 0.100322156 0.107769259
Chr_07 11000000 0.1632520396 0.1104939355 0.10650187 0.114486001
Chr_07 11050000 0.1590168772 0.111173349 0.10379957 0.118547128
Chr_07 11100000 0.1481558136 0.1078226215 0.094270256 0.121374987
Chr_07 11150000 0.1308716692 0.0991892595 0.087469317 0.110909202
Chr_07 11200000 0.1401598864 0.100536467 0.087544144 0.11352879
Chr_07 11250000 0.1558241528 0.103382897 0.08639162 0.120374174
Chr_07 11300000 0.1662116244 0.113162729 0.094183444 0.132142014
Chr_07 11350000 0.1652143452 0.1129190765 0.096087913 0.12975024
Chr_07 11400000 0.1661934984 0.115368948 0.101910634 0.128827262
Chr_07 11450000 0.1522295956 0.1117083835 0.095206801 0.128209966
Chr_07 11500000 0.1669952528 0.098361261 0.083430086 0.113292436
Chr_07 11550000 0.1358403696 0.0866612195 0.066723704 0.106598735
Chr_07 11600000 0.1218540364 0.0885987015 0.07359929 0.103598113
Chr_07 11650000 0.1299863356 0.106741166 0.093128474 0.120353858
Chr_07 11700000 0.1379548832 0.125198276 0.098453559 0.151942993
Chr_07 11750000 0.1548174128 0.128852933 0.105206071 0.152499795
Chr_07 11800000 0.1597207604 0.121748179 0.109550262 0.133946096
Chr_07 11850000 0.1608835516 0.1170574445 0.108428752 0.125686137
Chr_07 11900000 0.1715463548 0.1192532115 0.101741496 0.136764927
Chr_07 11950000 0.1697446108 0.116807166 0.09494231 0.138672022
Chr_07 12000000 0.1399952652 0.1110199245 0.089928643 0.132111206
Chr_07 12050000 0.1215904784 0.111836503 0.0941716 0.129501406
Chr_07 12100000 0.1503706144 0.1258855305 0.106754233 0.145016828
Chr_07 12150000 0.1373560288 0.1171616495 0.097624138 0.136699161
Chr_07 12200000 0.1247842288 0.108077244 0.088923482 0.127231006
Chr_07 12250000 0.13211977 0.1065514625 0.091482364 0.121620561
Chr_07 12300000 0.1415333284 0.1137129875 0.098812069 0.128613906
Chr_07 12350000 0.14455661 0.116549086 0.096014171 0.137084001
Chr_07 12400000 0.18030817 0.110229936 0.092212274 0.128247598
Chr_07 12450000 0.1999689352 0.102472075 0.090562546 0.114381604
Chr_07 12500000 0.3074614164 0.1078308475 0.09914851 0.116513185
Chr_07 12550000 0.3513919896 0.121127722 0.100709953 0.141545491
Chr_07 12600000 0.2326327196 0.1213348685 0.095487658 0.147182079
Chr_07 12650000 0.1499233292 0.104753308 0.089207171 0.120299445
Chr_07 12700000 0.149173094 0.1040611815 0.096278402 0.111843961
Chr_07 12750000 0.1569278296 0.113170039 0.10365129 0.122688788
Chr_07 12800000 0.1375627232 0.110674268 0.099080553 0.122267983
Chr_07 12850000 0.13412979 0.1072187655 0.09517007 0.119267461
Chr_07 12900000 0.1350592492 0.1072872595 0.094147361 0.120427158
Chr_07 12950000 0.1300885192 0.1050678965 0.091040586 0.119095207
Chr_07 13000000 0.1463497284 0.105846076 0.093763607 0.117928545
Chr_07 13050000 0.1640229568 0.1052843365 0.099771159 0.110797514
Chr_07 13100000 0.1670480036 0.104357994 0.095515922 0.113200066
Chr_07 13150000 0.178131202 0.112589524 0.099436427 0.125742621
Chr_07 13200000 0.1687112628 0.105665996 0.097215498 0.114116494
Chr_07 13250000 0.1691092908 0.1044049455 0.089403702 0.119406189
Chr_07 13300000 0.1413532332 0.1021074085 0.095256047 0.10895877
Chr_07 13350000 0.1365876812 0.100739797 0.095326163 0.106153431
Chr_07 13400000 0.157439762 0.1074498545 0.091631519 0.12326819
Chr_07 13450000 0.1477962052 0.106856904 0.0903811 0.123332708
Chr_07 13500000 0.1541505304 0.1080530395 0.088403582 0.127702497
Chr_07 13550000 0.1417834004 0.0966684295 0.086179414 0.107157445
Chr_07 13600000 0.1360276412 0.092442729 0.084462372 0.100423086
Chr_07 13650000 0.1222096532 0.0873462725 0.075144207 0.099548338
Chr_07 13700000 0.0950602028 0.083392444 0.072011918 0.09477297
Chr_07 13750000 0.1329365268 0.10616858 0.094136013 0.118201147
Chr_07 13800000 0.1253137292 0.1011692075 0.092740804 0.109597611
Chr_07 13850000 0.1255916504 0.098964938 0.088944611 0.108985265
Chr_07 13900000 0.1426162444 0.1021404355 0.084420199 0.119860672
Chr_07 13950000 0.1391524836 0.0898145655 0.074146077 0.105483054
Chr_07 14000000 0.1458013912 0.0951100545 0.080164839 0.11005527
Chr_07 14050000 0.1712587344 0.1036786465 0.094290421 0.113066872
Chr_07 14100000 0.1825181132 0.1007016515 0.091860327 0.109542976
Chr_07 14150000 0.1908906752 0.10917323 0.092332338 0.126014122
Chr_07 14200000 0.178625308 0.114542653 0.095338085 0.133747221
Chr_07 14250000 0.1892467552 0.112167316 0.091918731 0.132415901
Chr_07 14300000 0.1692924512 0.1039069615 0.092594787 0.115219136
Chr_07 14350000 0.214311294 0.106397388 0.090633262 0.122161514
Chr_07 14400000 0.1906818544 0.1038711005 0.08633114 0.121411061
Chr_07 14450000 0.1277869712 0.101222856 0.090294803 0.112150909
Chr_07 14500000 0.1569038772 0.1105538795 0.099226947 0.121880812
Chr_07 14550000 0.1359530716 0.1026534665 0.09496471 0.110342223
Chr_07 14600000 0.1569885332 0.1046200185 0.095429188 0.113810849
Chr_07 14650000 0.1989531784 0.1083188405 0.093950543 0.122687138
Chr_07 14700000 0.1810122152 0.1091048405 0.088055314 0.130154367
Chr_07 14750000 0.1701381408 0.111937463 0.095277487 0.128597439
Chr_07 14800000 0.14962065 0.1005341315 0.094524365 0.106543898
Chr_07 14850000 0.1492056016 0.1021905475 0.096104851 0.108276244
Chr_07 14900000 0.1545587788 0.1093905425 0.093772013 0.125009072
Chr_07 14950000 0.1622988116 0.107273768 0.086904738 0.127642798
Chr_07 15000000 0.1635825404 0.108984052 0.092551505 0.125416599
Chr_07 15050000 0.1665414736 0.115107582 0.101854263 0.128360901
Chr_07 15100000 0.1326871284 0.0977096755 0.102140853 0.093278498
Chr_07 15150000 0.1530862316 0.088162261 0.089261962 0.08706256
Chr_07 15200000 0.170071488 0.088775498 0.088644025 0.088906971
Chr_07 15250000 0.236854932 0.1012181515 0.099729584 0.102706719
Chr_07 15300000 0.2605297524 0.099375841 0.088403607 0.110348075
Chr_07 15350000 0.2533259292 0.1079702985 0.094549001 0.121391596
Chr_07 15400000 0.16983217 0.0984465615 0.092017311 0.104875812
Chr_07 15450000 0.1498824212 0.095409071 0.08971791 0.101100232
Chr_07 15500000 0.160217448 0.0939069715 0.08946512 0.098348823
Chr_07 15550000 0.1709172268 0.096008752 0.086501001 0.105516503
Chr_07 15600000 0.1889791368 0.1035710255 0.08216247 0.124979581
Chr_07 15650000 0.1823533284 0.103398281 0.085867926 0.120928636
Chr_07 15700000 0.1954973096 0.1124160265 0.093526086 0.131305967
Chr_07 15750000 0.2024616176 0.119083282 0.093535493 0.144631071
Chr_07 15800000 0.1482363864 0.1008820595 0.078215006 0.123549113
Chr_07 15850000 0.1494093216 0.103896921 0.086219114 0.121574728
Chr_07 15900000 0.1826811876 0.1174116895 0.101788188 0.133035191
Chr_07 15950000 0.1828410376 0.113262824 0.08948039 0.137045258
Chr_07 16000000 0.177141794 0.113451486 0.092334469 0.134568503
Chr_07 16050000 0.1615863232 0.102000269 0.092648273 0.111352265
Chr_07 16100000 0.17006117 0.101815422 0.086489583 0.117141261
Chr_07 16150000 0.193174032 0.1066159195 0.083141627 0.130090212
Chr_07 16200000 0.1772102344 0.1062829535 0.090801515 0.121764392
Chr_07 16250000 0.182190358 0.105419278 0.087952977 0.122885579
